torch.compile disabled in this fork runtime path.
Using PyTorch SDPA attention backend.
GPU: NVIDIA RTX 4000 Ada Generation Laptop GPU
GPU VRAM: 12.0 GB
GPU CC: 8.9
GPU profile: ada-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
Vocab size: 8,192
Dataset: tinystories
Muon compute dtype: torch.bfloat16 (matching AMP dtype)
Using cached autotune candidate: batch_size=8, checkpointing=off.
Attention backend: sdpa
torch.compile: disabled
Trying train candidate: batch_size=8, activation_checkpointing=disabled
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 3, 'n_kv_head': 1, 'n_embd': 384, 'window_pattern': 'SSSL', 'attention_backend': 'sdpa', 'use_activation_checkpointing': False, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 3,145,728
  lm_head                 : 3,145,728
  transformer_matrices    : 9,437,280
  scalars                 : 12
  total                   : 18,874,476
Estimated FLOPs per token: 1.132468e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.012215 | lrm: 0.00 | dt: 852ms | tok/sec: 38,460 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011978 | lrm: 0.00 | dt: 470ms | tok/sec: 69,670 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011896 | lrm: 0.00 | dt: 473ms | tok/sec: 69,285 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011858 | lrm: 0.00 | dt: 470ms | tok/sec: 69,746 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011905 | lrm: 0.00 | dt: 470ms | tok/sec: 69,694 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011911 | lrm: 0.00 | dt: 472ms | tok/sec: 69,408 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011890 | lrm: 0.00 | dt: 471ms | tok/sec: 69,558 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011872 | lrm: 0.00 | dt: 472ms | tok/sec: 69,399 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011864 | lrm: 0.00 | dt: 474ms | tok/sec: 69,147 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011866 | lrm: 0.00 | dt: 471ms | tok/sec: 69,501 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011882 | lrm: 0.00 | dt: 469ms | tok/sec: 69,902 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011860 | lrm: 0.00 | dt: 473ms | tok/sec: 69,348 | mfu: n/a | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 9.011873 | lrm: 0.08 | dt: 470ms | tok/sec: 69,722 | mfu: n/a | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 9.004846 | lrm: 0.16 | dt: 472ms | tok/sec: 69,359 | mfu: n/a | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 8.982428 | lrm: 0.24 | dt: 475ms | tok/sec: 68,991 | mfu: n/a | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 8.924780 | lrm: 0.31 | dt: 472ms | tok/sec: 69,434 | mfu: n/a | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 8.808901 | lrm: 0.39 | dt: 472ms | tok/sec: 69,457 | mfu: n/a | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 8.601466 | lrm: 0.47 | dt: 471ms | tok/sec: 69,567 | mfu: n/a | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 8.314607 | lrm: 0.55 | dt: 470ms | tok/sec: 69,687 | mfu: n/a | epoch: 1 | remaining: 296s    
step 00019 (1.3%) | loss: 7.992035 | lrm: 0.63 | dt: 471ms | tok/sec: 69,544 | mfu: n/a | epoch: 1 | remaining: 296s    
step 00020 (1.4%) | loss: 7.637087 | lrm: 0.71 | dt: 471ms | tok/sec: 69,607 | mfu: n/a | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 7.270720 | lrm: 0.79 | dt: 471ms | tok/sec: 69,632 | mfu: n/a | epoch: 1 | remaining: 295s    
step 00022 (1.7%) | loss: 6.937937 | lrm: 0.86 | dt: 470ms | tok/sec: 69,772 | mfu: n/a | epoch: 1 | remaining: 294s    
step 00023 (1.9%) | loss: 6.648412 | lrm: 0.94 | dt: 471ms | tok/sec: 69,635 | mfu: n/a | epoch: 1 | remaining: 294s    
step 00024 (2.0%) | loss: 6.380771 | lrm: 1.00 | dt: 471ms | tok/sec: 69,544 | mfu: n/a | epoch: 1 | remaining: 293s    
step 00025 (2.2%) | loss: 6.154943 | lrm: 1.00 | dt: 471ms | tok/sec: 69,547 | mfu: n/a | epoch: 1 | remaining: 293s    
step 00026 (2.4%) | loss: 5.953571 | lrm: 1.00 | dt: 470ms | tok/sec: 69,750 | mfu: n/a | epoch: 1 | remaining: 292s    
step 00027 (2.5%) | loss: 5.750514 | lrm: 1.00 | dt: 474ms | tok/sec: 69,085 | mfu: n/a | epoch: 1 | remaining: 292s    
step 00028 (2.7%) | loss: 5.571432 | lrm: 1.00 | dt: 477ms | tok/sec: 68,688 | mfu: n/a | epoch: 1 | remaining: 292s    
step 00428 (65.8%) | loss: 1.724340 | lrm: 0.78 | dt: 476ms | tok/sec: 68,872 | mfu: n/a | epoch: 1 | remaining: 102s    
step 00429 (66.0%) | loss: 1.733006 | lrm: 0.78 | dt: 472ms | tok/sec: 69,475 | mfu: n/a | epoch: 1 | remaining: 102s    
step 00430 (66.1%) | loss: 1.720399 | lrm: 0.78 | dt: 472ms | tok/sec: 69,428 | mfu: n/a | epoch: 1 | remaining: 101s    
step 00431 (66.3%) | loss: 1.724926 | lrm: 0.77 | dt: 476ms | tok/sec: 68,770 | mfu: n/a | epoch: 1 | remaining: 101s    
step 00432 (66.5%) | loss: 1.722991 | lrm: 0.77 | dt: 477ms | tok/sec: 68,648 | mfu: n/a | epoch: 1 | remaining: 100s    
step 00433 (66.6%) | loss: 1.719093 | lrm: 0.77 | dt: 477ms | tok/sec: 68,699 | mfu: n/a | epoch: 1 | remaining: 100s    
step 00434 (66.8%) | loss: 1.721403 | lrm: 0.76 | dt: 471ms | tok/sec: 69,519 | mfu: n/a | epoch: 1 | remaining: 99s    
step 00435 (66.9%) | loss: 1.725535 | lrm: 0.76 | dt: 476ms | tok/sec: 68,892 | mfu: n/a | epoch: 1 | remaining: 99s    
step 00436 (67.1%) | loss: 1.716898 | lrm: 0.76 | dt: 471ms | tok/sec: 69,583 | mfu: n/a | epoch: 1 | remaining: 98s    
step 00437 (67.2%) | loss: 1.716347 | lrm: 0.76 | dt: 473ms | tok/sec: 69,230 | mfu: n/a | epoch: 1 | remaining: 98s    
step 00438 (67.4%) | loss: 1.706367 | lrm: 0.75 | dt: 474ms | tok/sec: 69,098 | mfu: n/a | epoch: 1 | remaining: 97s    
step 00439 (67.6%) | loss: 1.699803 | lrm: 0.75 | dt: 475ms | tok/sec: 69,051 | mfu: n/a | epoch: 1 | remaining: 97s    
step 00440 (67.7%) | loss: 1.714616 | lrm: 0.75 | dt: 476ms | tok/sec: 68,825 | mfu: n/a | epoch: 1 | remaining: 96s    
step 00441 (67.9%) | loss: 1.701630 | lrm: 0.74 | dt: 472ms | tok/sec: 69,410 | mfu: n/a | epoch: 1 | remaining: 96s    
step 00442 (68.0%) | loss: 1.700920 | lrm: 0.74 | dt: 477ms | tok/sec: 68,648 | mfu: n/a | epoch: 1 | remaining: 95s    
step 00443 (68.2%) | loss: 1.702038 | lrm: 0.74 | dt: 473ms | tok/sec: 69,214 | mfu: n/a | epoch: 1 | remaining: 95s    
step 00444 (68.4%) | loss: 1.695564 | lrm: 0.73 | dt: 472ms | tok/sec: 69,368 | mfu: n/a | epoch: 1 | remaining: 94s    
step 00445 (68.5%) | loss: 1.700222 | lrm: 0.73 | dt: 477ms | tok/sec: 68,701 | mfu: n/a | epoch: 1 | remaining: 94s    
step 00446 (68.7%) | loss: 1.707929 | lrm: 0.73 | dt: 474ms | tok/sec: 69,202 | mfu: n/a | epoch: 1 | remaining: 94s    
step 00447 (68.8%) | loss: 1.700738 | lrm: 0.72 | dt: 470ms | tok/sec: 69,699 | mfu: n/a | epoch: 1 | remaining: 93s    
step 00448 (69.0%) | loss: 1.707513 | lrm: 0.72 | dt: 475ms | tok/sec: 69,015 | mfu: n/a | epoch: 1 | remaining: 93s    
step 00449 (69.1%) | loss: 1.711255 | lrm: 0.72 | dt: 475ms | tok/sec: 69,031 | mfu: n/a | epoch: 1 | remaining: 92s    
step 00450 (69.3%) | loss: 1.707488 | lrm: 0.71 | dt: 474ms | tok/sec: 69,126 | mfu: n/a | epoch: 1 | remaining: 92s    
step 00451 (69.5%) | loss: 1.704680 | lrm: 0.71 | dt: 472ms | tok/sec: 69,423 | mfu: n/a | epoch: 1 | remaining: 91s    
step 00452 (69.6%) | loss: 1.711694 | lrm: 0.71 | dt: 473ms | tok/sec: 69,349 | mfu: n/a | epoch: 1 | remaining: 91s    
step 00453 (69.8%) | loss: 1.700079 | lrm: 0.70 | dt: 473ms | tok/sec: 69,242 | mfu: n/a | epoch: 1 | remaining: 90s    
step 00454 (69.9%) | loss: 1.705660 | lrm: 0.70 | dt: 471ms | tok/sec: 69,531 | mfu: n/a | epoch: 1 | remaining: 90s    
step 00455 (70.1%) | loss: 1.713325 | lrm: 0.70 | dt: 471ms | tok/sec: 69,534 | mfu: n/a | epoch: 1 | remaining: 89s    
step 00456 (70.2%) | loss: 1.708726 | lrm: 0.70 | dt: 471ms | tok/sec: 69,534 | mfu: n/a | epoch: 1 | remaining: 89s    
step 00457 (70.4%) | loss: 1.712427 | lrm: 0.69 | dt: 473ms | tok/sec: 69,239 | mfu: n/a | epoch: 1 | remaining: 88s    
step 00458 (70.6%) | loss: 1.711642 | lrm: 0.69 | dt: 472ms | tok/sec: 69,482 | mfu: n/a | epoch: 1 | remaining: 88s    
step 00459 (70.7%) | loss: 1.707037 | lrm: 0.69 | dt: 473ms | tok/sec: 69,211 | mfu: n/a | epoch: 1 | remaining: 87s    
step 00460 (70.9%) | loss: 1.705870 | lrm: 0.68 | dt: 476ms | tok/sec: 68,829 | mfu: n/a | epoch: 1 | remaining: 87s    
step 00461 (71.0%) | loss: 1.706758 | lrm: 0.68 | dt: 473ms | tok/sec: 69,318 | mfu: n/a | epoch: 1 | remaining: 86s    
step 00462 (71.2%) | loss: 1.704387 | lrm: 0.68 | dt: 474ms | tok/sec: 69,129 | mfu: n/a | epoch: 1 | remaining: 86s    
step 00463 (71.3%) | loss: 1.710983 | lrm: 0.67 | dt: 478ms | tok/sec: 68,499 | mfu: n/a | epoch: 1 | remaining: 85s    
step 00464 (71.5%) | loss: 1.703744 | lrm: 0.67 | dt: 475ms | tok/sec: 68,956 | mfu: n/a | epoch: 1 | remaining: 85s    
step 00465 (71.7%) | loss: 1.698879 | lrm: 0.67 | dt: 477ms | tok/sec: 68,655 | mfu: n/a | epoch: 1 | remaining: 85s    
step 00466 (71.8%) | loss: 1.705827 | lrm: 0.66 | dt: 472ms | tok/sec: 69,460 | mfu: n/a | epoch: 1 | remaining: 84s    
step 00467 (72.0%) | loss: 1.697801 | lrm: 0.66 | dt: 473ms | tok/sec: 69,227 | mfu: n/a | epoch: 1 | remaining: 84s    
step 00468 (72.1%) | loss: 1.696836 | lrm: 0.66 | dt: 475ms | tok/sec: 69,013 | mfu: n/a | epoch: 1 | remaining: 83s    
step 00469 (72.3%) | loss: 1.690499 | lrm: 0.65 | dt: 475ms | tok/sec: 68,997 | mfu: n/a | epoch: 1 | remaining: 83s    
step 00470 (72.5%) | loss: 1.678829 | lrm: 0.65 | dt: 472ms | tok/sec: 69,352 | mfu: n/a | epoch: 1 | remaining: 82s    
step 00471 (72.6%) | loss: 1.683902 | lrm: 0.65 | dt: 473ms | tok/sec: 69,219 | mfu: n/a | epoch: 1 | remaining: 82s    
step 00472 (72.8%) | loss: 1.683876 | lrm: 0.64 | dt: 472ms | tok/sec: 69,488 | mfu: n/a | epoch: 1 | remaining: 81s    
step 00473 (72.9%) | loss: 1.677154 | lrm: 0.64 | dt: 474ms | tok/sec: 69,156 | mfu: n/a | epoch: 1 | remaining: 81s    
step 00474 (73.1%) | loss: 1.675088 | lrm: 0.64 | dt: 477ms | tok/sec: 68,707 | mfu: n/a | epoch: 1 | remaining: 80s    
step 00475 (73.2%) | loss: 1.673422 | lrm: 0.64 | dt: 471ms | tok/sec: 69,540 | mfu: n/a | epoch: 1 | remaining: 80s    
step 00476 (73.4%) | loss: 1.669991 | lrm: 0.63 | dt: 470ms | tok/sec: 69,702 | mfu: n/a | epoch: 1 | remaining: 79s    
step 00477 (73.6%) | loss: 1.668785 | lrm: 0.63 | dt: 477ms | tok/sec: 68,726 | mfu: n/a | epoch: 1 | remaining: 79s    
step 00478 (73.7%) | loss: 1.664046 | lrm: 0.63 | dt: 472ms | tok/sec: 69,427 | mfu: n/a | epoch: 1 | remaining: 78s    
step 00479 (73.9%) | loss: 1.663954 | lrm: 0.62 | dt: 474ms | tok/sec: 69,077 | mfu: n/a | epoch: 1 | remaining: 78s    
step 00480 (74.0%) | loss: 1.678920 | lrm: 0.62 | dt: 473ms | tok/sec: 69,289 | mfu: n/a | epoch: 1 | remaining: 77s    
step 00481 (74.2%) | loss: 1.675690 | lrm: 0.62 | dt: 475ms | tok/sec: 68,980 | mfu: n/a | epoch: 1 | remaining: 77s    
step 00482 (74.3%) | loss: 1.672572 | lrm: 0.61 | dt: 474ms | tok/sec: 69,193 | mfu: n/a | epoch: 1 | remaining: 76s    
step 00483 (74.5%) | loss: 1.690449 | lrm: 0.61 | dt: 473ms | tok/sec: 69,288 | mfu: n/a | epoch: 1 | remaining: 76s    
step 00484 (74.7%) | loss: 1.678948 | lrm: 0.61 | dt: 475ms | tok/sec: 68,978 | mfu: n/a | epoch: 1 | remaining: 76s    
step 00485 (74.8%) | loss: 1.676638 | lrm: 0.60 | dt: 477ms | tok/sec: 68,712 | mfu: n/a | epoch: 1 | remaining: 75s    
step 00486 (75.0%) | loss: 1.684056 | lrm: 0.60 | dt: 476ms | tok/sec: 68,909 | mfu: n/a | epoch: 1 | remaining: 75s    
step 00487 (75.1%) | loss: 1.673393 | lrm: 0.60 | dt: 471ms | tok/sec: 69,566 | mfu: n/a | epoch: 1 | remaining: 74s    
step 00488 (75.3%) | loss: 1.670842 | lrm: 0.59 | dt: 473ms | tok/sec: 69,284 | mfu: n/a | epoch: 1 | remaining: 74s    
step 00489 (75.5%) | loss: 1.667337 | lrm: 0.59 | dt: 476ms | tok/sec: 68,812 | mfu: n/a | epoch: 1 | remaining: 73s    
step 00490 (75.6%) | loss: 1.658770 | lrm: 0.59 | dt: 475ms | tok/sec: 69,011 | mfu: n/a | epoch: 1 | remaining: 73s    
step 00491 (75.8%) | loss: 1.652386 | lrm: 0.58 | dt: 475ms | tok/sec: 69,022 | mfu: n/a | epoch: 1 | remaining: 72s    
step 00492 (75.9%) | loss: 1.646634 | lrm: 0.58 | dt: 475ms | tok/sec: 69,057 | mfu: n/a | epoch: 1 | remaining: 72s    
step 00493 (76.1%) | loss: 1.648312 | lrm: 0.58 | dt: 473ms | tok/sec: 69,275 | mfu: n/a | epoch: 1 | remaining: 71s    
step 00494 (76.2%) | loss: 1.651715 | lrm: 0.58 | dt: 475ms | tok/sec: 68,942 | mfu: n/a | epoch: 1 | remaining: 71s    
step 00495 (76.4%) | loss: 1.649082 | lrm: 0.57 | dt: 472ms | tok/sec: 69,362 | mfu: n/a | epoch: 1 | remaining: 70s    
step 00496 (76.6%) | loss: 1.657458 | lrm: 0.57 | dt: 477ms | tok/sec: 68,756 | mfu: n/a | epoch: 1 | remaining: 70s    
step 00497 (76.7%) | loss: 1.665473 | lrm: 0.57 | dt: 473ms | tok/sec: 69,253 | mfu: n/a | epoch: 1 | remaining: 69s    
step 00498 (76.9%) | loss: 1.655641 | lrm: 0.56 | dt: 474ms | tok/sec: 69,066 | mfu: n/a | epoch: 1 | remaining: 69s    
step 00499 (77.0%) | loss: 1.656106 | lrm: 0.56 | dt: 472ms | tok/sec: 69,377 | mfu: n/a | epoch: 1 | remaining: 68s    
step 00500 (77.2%) | loss: 1.666995 | lrm: 0.56 | dt: 473ms | tok/sec: 69,276 | mfu: n/a | epoch: 1 | remaining: 68s    
step 00501 (77.4%) | loss: 1.654033 | lrm: 0.55 | dt: 473ms | tok/sec: 69,321 | mfu: n/a | epoch: 1 | remaining: 67s    
step 00502 (77.5%) | loss: 1.658617 | lrm: 0.55 | dt: 473ms | tok/sec: 69,340 | mfu: n/a | epoch: 1 | remaining: 67s    
step 00503 (77.7%) | loss: 1.654082 | lrm: 0.55 | dt: 478ms | tok/sec: 68,614 | mfu: n/a | epoch: 1 | remaining: 67s    
step 00504 (77.8%) | loss: 1.652184 | lrm: 0.54 | dt: 472ms | tok/sec: 69,366 | mfu: n/a | epoch: 1 | remaining: 66s    
step 00505 (78.0%) | loss: 1.649309 | lrm: 0.54 | dt: 475ms | tok/sec: 68,941 | mfu: n/a | epoch: 1 | remaining: 66s    
step 00506 (78.1%) | loss: 1.652426 | lrm: 0.54 | dt: 475ms | tok/sec: 69,028 | mfu: n/a | epoch: 1 | remaining: 65s    
step 00507 (78.3%) | loss: 1.653707 | lrm: 0.53 | dt: 479ms | tok/sec: 68,386 | mfu: n/a | epoch: 1 | remaining: 65s    
step 00508 (78.5%) | loss: 1.654106 | lrm: 0.53 | dt: 473ms | tok/sec: 69,246 | mfu: n/a | epoch: 1 | remaining: 64s    
step 00509 (78.6%) | loss: 1.661602 | lrm: 0.53 | dt: 473ms | tok/sec: 69,262 | mfu: n/a | epoch: 1 | remaining: 64s    
step 00510 (78.8%) | loss: 1.648764 | lrm: 0.52 | dt: 472ms | tok/sec: 69,447 | mfu: n/a | epoch: 1 | remaining: 63s    
step 00511 (78.9%) | loss: 1.640289 | lrm: 0.52 | dt: 473ms | tok/sec: 69,256 | mfu: n/a | epoch: 1 | remaining: 63s    
step 00512 (79.1%) | loss: 1.647450 | lrm: 0.52 | dt: 474ms | tok/sec: 69,108 | mfu: n/a | epoch: 1 | remaining: 62s    
step 00513 (79.2%) | loss: 1.647753 | lrm: 0.52 | dt: 473ms | tok/sec: 69,291 | mfu: n/a | epoch: 1 | remaining: 62s    
step 00514 (79.4%) | loss: 1.652347 | lrm: 0.51 | dt: 475ms | tok/sec: 68,925 | mfu: n/a | epoch: 1 | remaining: 61s    
step 00515 (79.6%) | loss: 1.657395 | lrm: 0.51 | dt: 474ms | tok/sec: 69,085 | mfu: n/a | epoch: 1 | remaining: 61s    
step 00516 (79.7%) | loss: 1.652780 | lrm: 0.51 | dt: 477ms | tok/sec: 68,729 | mfu: n/a | epoch: 1 | remaining: 60s    
step 00517 (79.9%) | loss: 1.650875 | lrm: 0.50 | dt: 476ms | tok/sec: 68,853 | mfu: n/a | epoch: 1 | remaining: 60s    
step 00518 (80.0%) | loss: 1.644789 | lrm: 0.50 | dt: 476ms | tok/sec: 68,904 | mfu: n/a | epoch: 1 | remaining: 59s    
step 00519 (80.2%) | loss: 1.642096 | lrm: 0.50 | dt: 477ms | tok/sec: 68,677 | mfu: n/a | epoch: 1 | remaining: 59s    
step 00520 (80.4%) | loss: 1.637495 | lrm: 0.49 | dt: 473ms | tok/sec: 69,252 | mfu: n/a | epoch: 1 | remaining: 58s    
step 00521 (80.5%) | loss: 1.626320 | lrm: 0.49 | dt: 471ms | tok/sec: 69,597 | mfu: n/a | epoch: 1 | remaining: 58s    
step 00522 (80.7%) | loss: 1.622417 | lrm: 0.49 | dt: 473ms | tok/sec: 69,267 | mfu: n/a | epoch: 1 | remaining: 58s    
step 00523 (80.8%) | loss: 1.633256 | lrm: 0.48 | dt: 475ms | tok/sec: 68,927 | mfu: n/a | epoch: 1 | remaining: 57s    
step 00524 (81.0%) | loss: 1.627917 | lrm: 0.48 | dt: 476ms | tok/sec: 68,850 | mfu: n/a | epoch: 1 | remaining: 57s    
step 00525 (81.1%) | loss: 1.629660 | lrm: 0.48 | dt: 472ms | tok/sec: 69,425 | mfu: n/a | epoch: 1 | remaining: 56s    
step 00526 (81.3%) | loss: 1.622145 | lrm: 0.47 | dt: 472ms | tok/sec: 69,473 | mfu: n/a | epoch: 1 | remaining: 56s    
step 00527 (81.5%) | loss: 1.621986 | lrm: 0.47 | dt: 475ms | tok/sec: 68,944 | mfu: n/a | epoch: 1 | remaining: 55s    
step 00528 (81.6%) | loss: 1.619554 | lrm: 0.47 | dt: 478ms | tok/sec: 68,548 | mfu: n/a | epoch: 1 | remaining: 55s    
step 00529 (81.8%) | loss: 1.618311 | lrm: 0.46 | dt: 472ms | tok/sec: 69,376 | mfu: n/a | epoch: 1 | remaining: 54s    
step 00530 (81.9%) | loss: 1.607015 | lrm: 0.46 | dt: 472ms | tok/sec: 69,487 | mfu: n/a | epoch: 1 | remaining: 54s    
step 00531 (82.1%) | loss: 1.609593 | lrm: 0.46 | dt: 472ms | tok/sec: 69,381 | mfu: n/a | epoch: 1 | remaining: 53s    
step 00532 (82.3%) | loss: 1.621362 | lrm: 0.45 | dt: 472ms | tok/sec: 69,368 | mfu: n/a | epoch: 1 | remaining: 53s    
step 00533 (82.4%) | loss: 1.611169 | lrm: 0.45 | dt: 472ms | tok/sec: 69,362 | mfu: n/a | epoch: 1 | remaining: 52s    
step 00534 (82.6%) | loss: 1.614691 | lrm: 0.45 | dt: 476ms | tok/sec: 68,863 | mfu: n/a | epoch: 1 | remaining: 52s    
step 00535 (82.7%) | loss: 1.607418 | lrm: 0.45 | dt: 474ms | tok/sec: 69,084 | mfu: n/a | epoch: 1 | remaining: 51s    
step 00536 (82.9%) | loss: 1.609319 | lrm: 0.44 | dt: 475ms | tok/sec: 68,956 | mfu: n/a | epoch: 1 | remaining: 51s    
step 00537 (83.0%) | loss: 1.603717 | lrm: 0.44 | dt: 474ms | tok/sec: 69,190 | mfu: n/a | epoch: 1 | remaining: 50s    
step 00538 (83.2%) | loss: 1.614186 | lrm: 0.44 | dt: 474ms | tok/sec: 69,116 | mfu: n/a | epoch: 1 | remaining: 50s    
step 00539 (83.4%) | loss: 1.611421 | lrm: 0.43 | dt: 473ms | tok/sec: 69,263 | mfu: n/a | epoch: 1 | remaining: 49s    
step 00540 (83.5%) | loss: 1.609832 | lrm: 0.43 | dt: 472ms | tok/sec: 69,466 | mfu: n/a | epoch: 1 | remaining: 49s    
step 00541 (83.7%) | loss: 1.611456 | lrm: 0.43 | dt: 473ms | tok/sec: 69,315 | mfu: n/a | epoch: 1 | remaining: 49s    
step 00542 (83.8%) | loss: 1.607585 | lrm: 0.42 | dt: 470ms | tok/sec: 69,704 | mfu: n/a | epoch: 1 | remaining: 48s    
step 00543 (84.0%) | loss: 1.606065 | lrm: 0.42 | dt: 471ms | tok/sec: 69,501 | mfu: n/a | epoch: 1 | remaining: 48s    
step 00544 (84.1%) | loss: 1.608057 | lrm: 0.42 | dt: 472ms | tok/sec: 69,401 | mfu: n/a | epoch: 1 | remaining: 47s    
step 00545 (84.3%) | loss: 1.604451 | lrm: 0.41 | dt: 476ms | tok/sec: 68,832 | mfu: n/a | epoch: 1 | remaining: 47s    
step 00546 (84.5%) | loss: 1.603424 | lrm: 0.41 | dt: 474ms | tok/sec: 69,146 | mfu: n/a | epoch: 1 | remaining: 46s    
step 00547 (84.6%) | loss: 1.610017 | lrm: 0.41 | dt: 473ms | tok/sec: 69,322 | mfu: n/a | epoch: 1 | remaining: 46s    
step 00548 (84.8%) | loss: 1.609957 | lrm: 0.40 | dt: 474ms | tok/sec: 69,187 | mfu: n/a | epoch: 1 | remaining: 45s    
step 00549 (84.9%) | loss: 1.603300 | lrm: 0.40 | dt: 472ms | tok/sec: 69,373 | mfu: n/a | epoch: 1 | remaining: 45s    
step 00550 (85.1%) | loss: 1.611149 | lrm: 0.40 | dt: 472ms | tok/sec: 69,415 | mfu: n/a | epoch: 1 | remaining: 44s    
step 00551 (85.2%) | loss: 1.609424 | lrm: 0.40 | dt: 476ms | tok/sec: 68,771 | mfu: n/a | epoch: 1 | remaining: 44s    
step 00552 (85.4%) | loss: 1.610153 | lrm: 0.39 | dt: 473ms | tok/sec: 69,206 | mfu: n/a | epoch: 1 | remaining: 43s    
step 00553 (85.6%) | loss: 1.617913 | lrm: 0.39 | dt: 478ms | tok/sec: 68,579 | mfu: n/a | epoch: 1 | remaining: 43s    
step 00554 (85.7%) | loss: 1.601633 | lrm: 0.39 | dt: 476ms | tok/sec: 68,784 | mfu: n/a | epoch: 1 | remaining: 42s    
step 00555 (85.9%) | loss: 1.600577 | lrm: 0.38 | dt: 472ms | tok/sec: 69,398 | mfu: n/a | epoch: 1 | remaining: 42s    
step 00556 (86.0%) | loss: 1.599065 | lrm: 0.38 | dt: 475ms | tok/sec: 69,037 | mfu: n/a | epoch: 1 | remaining: 41s    
step 00557 (86.2%) | loss: 1.588902 | lrm: 0.38 | dt: 473ms | tok/sec: 69,297 | mfu: n/a | epoch: 1 | remaining: 41s    
step 00558 (86.4%) | loss: 1.586079 | lrm: 0.37 | dt: 473ms | tok/sec: 69,280 | mfu: n/a | epoch: 1 | remaining: 40s    
step 00559 (86.5%) | loss: 1.586135 | lrm: 0.37 | dt: 471ms | tok/sec: 69,575 | mfu: n/a | epoch: 1 | remaining: 40s    
step 00560 (86.7%) | loss: 1.582609 | lrm: 0.37 | dt: 473ms | tok/sec: 69,238 | mfu: n/a | epoch: 1 | remaining: 40s    
step 00561 (86.8%) | loss: 1.590277 | lrm: 0.36 | dt: 472ms | tok/sec: 69,376 | mfu: n/a | epoch: 1 | remaining: 39s    
step 00562 (87.0%) | loss: 1.600385 | lrm: 0.36 | dt: 477ms | tok/sec: 68,649 | mfu: n/a | epoch: 1 | remaining: 39s    
step 00563 (87.1%) | loss: 1.595929 | lrm: 0.36 | dt: 471ms | tok/sec: 69,608 | mfu: n/a | epoch: 1 | remaining: 38s    
step 00564 (87.3%) | loss: 1.601161 | lrm: 0.35 | dt: 475ms | tok/sec: 68,952 | mfu: n/a | epoch: 1 | remaining: 38s    
step 00565 (87.5%) | loss: 1.598648 | lrm: 0.35 | dt: 476ms | tok/sec: 68,777 | mfu: n/a | epoch: 1 | remaining: 37s    
step 00566 (87.6%) | loss: 1.592213 | lrm: 0.35 | dt: 472ms | tok/sec: 69,478 | mfu: n/a | epoch: 1 | remaining: 37s    
step 00567 (87.8%) | loss: 1.602362 | lrm: 0.34 | dt: 471ms | tok/sec: 69,553 | mfu: n/a | epoch: 1 | remaining: 36s    
step 00568 (87.9%) | loss: 1.593423 | lrm: 0.34 | dt: 472ms | tok/sec: 69,474 | mfu: n/a | epoch: 1 | remaining: 36s    
step 00569 (88.1%) | loss: 1.588539 | lrm: 0.34 | dt: 472ms | tok/sec: 69,488 | mfu: n/a | epoch: 1 | remaining: 35s    
step 00570 (88.2%) | loss: 1.592213 | lrm: 0.34 | dt: 478ms | tok/sec: 68,578 | mfu: n/a | epoch: 1 | remaining: 35s    
step 00571 (88.4%) | loss: 1.585509 | lrm: 0.33 | dt: 475ms | tok/sec: 68,914 | mfu: n/a | epoch: 1 | remaining: 34s    
step 00572 (88.6%) | loss: 1.584237 | lrm: 0.33 | dt: 472ms | tok/sec: 69,468 | mfu: n/a | epoch: 1 | remaining: 34s    
